claimID,document_citation_count,document_influential_citation_count,author_paper_counts,author_citation_counts,author_h_indices,publish_date,majority,weighted
22,0.000,0.000,0.000,0.000,0.000,0.000,0.368,0.000
22,0.000,0.000,0.000,0.000,0.000,0.200,0.368,0.090
22,0.000,0.000,0.000,0.000,0.000,0.400,0.368,0.090
22,0.000,0.000,0.000,0.000,0.000,0.600,0.368,0.090
22,0.000,0.000,0.000,0.000,0.000,0.800,0.368,0.090
22,0.000,0.000,0.000,0.000,0.000,1.000,0.368,0.090
22,0.000,0.000,0.000,0.000,0.200,0.000,0.368,0.061
22,0.000,0.000,0.000,0.000,0.200,0.200,0.368,0.082
22,0.000,0.000,0.000,0.000,0.200,0.400,0.368,0.094
22,0.000,0.000,0.000,0.000,0.200,0.600,0.368,0.098
22,0.000,0.000,0.000,0.000,0.200,0.800,0.368,0.096
22,0.000,0.000,0.000,0.000,0.200,1.000,0.368,0.095
22,0.000,0.000,0.000,0.000,0.400,0.000,0.368,0.061
22,0.000,0.000,0.000,0.000,0.400,0.200,0.368,0.069
22,0.000,0.000,0.000,0.000,0.400,0.400,0.368,0.082
22,0.000,0.000,0.000,0.000,0.400,0.600,0.368,0.089
22,0.000,0.000,0.000,0.000,0.400,0.800,0.368,0.094
22,0.000,0.000,0.000,0.000,0.400,1.000,0.368,0.098
22,0.000,0.000,0.000,0.000,0.600,0.000,0.368,0.061
22,0.000,0.000,0.000,0.000,0.600,0.200,0.368,0.062
22,0.000,0.000,0.000,0.000,0.600,0.400,0.368,0.074
22,0.000,0.000,0.000,0.000,0.600,0.600,0.368,0.082
22,0.000,0.000,0.000,0.000,0.600,0.800,0.368,0.087
22,0.000,0.000,0.000,0.000,0.600,1.000,0.368,0.091
22,0.000,0.000,0.000,0.000,0.800,0.000,0.368,0.061
22,0.000,0.000,0.000,0.000,0.800,0.200,0.368,0.053
22,0.000,0.000,0.000,0.000,0.800,0.400,0.368,0.069
22,0.000,0.000,0.000,0.000,0.800,0.600,0.368,0.077
22,0.000,0.000,0.000,0.000,0.800,0.800,0.368,0.082
