claimID,document_citation_count,document_influential_citation_count,author_paper_counts,author_citation_counts,author_h_indices,publish_date,majority,weighted
33,0.000,0.000,0.000,0.000,0.000,0.000,-0.789,0.000
33,0.000,0.000,0.000,0.000,0.000,0.200,-0.789,-0.321
33,0.000,0.000,0.000,0.000,0.000,0.400,-0.789,-0.321
33,0.000,0.000,0.000,0.000,0.000,0.600,-0.789,-0.321
33,0.000,0.000,0.000,0.000,0.000,0.800,-0.789,-0.321
33,0.000,0.000,0.000,0.000,0.000,1.000,-0.789,-0.321
33,0.000,0.000,0.000,0.000,0.200,0.000,-0.789,-0.517
33,0.000,0.000,0.000,0.000,0.200,0.200,-0.789,-0.510
33,0.000,0.000,0.000,0.000,0.200,0.400,-0.789,-0.432
33,0.000,0.000,0.000,0.000,0.200,0.600,-0.789,-0.399
33,0.000,0.000,0.000,0.000,0.200,0.800,-0.789,-0.382
33,0.000,0.000,0.000,0.000,0.200,1.000,-0.789,-0.370
33,0.000,0.000,0.000,0.000,0.400,0.000,-0.789,-0.517
33,0.000,0.000,0.000,0.000,0.400,0.200,-0.789,-0.573
33,0.000,0.000,0.000,0.000,0.400,0.400,-0.789,-0.510
33,0.000,0.000,0.000,0.000,0.400,0.600,-0.789,-0.461
33,0.000,0.000,0.000,0.000,0.400,0.800,-0.789,-0.432
33,0.000,0.000,0.000,0.000,0.400,1.000,-0.789,-0.413
33,0.000,0.000,0.000,0.000,0.600,0.000,-0.789,-0.517
33,0.000,0.000,0.000,0.000,0.600,0.200,-0.789,-0.542
33,0.000,0.000,0.000,0.000,0.600,0.400,-0.789,-0.568
33,0.000,0.000,0.000,0.000,0.600,0.600,-0.789,-0.510
33,0.000,0.000,0.000,0.000,0.600,0.800,-0.789,-0.474
33,0.000,0.000,0.000,0.000,0.600,1.000,-0.789,-0.450
33,0.000,0.000,0.000,0.000,0.800,0.000,-0.789,-0.517
33,0.000,0.000,0.000,0.000,0.800,0.200,-0.789,-0.532
33,0.000,0.000,0.000,0.000,0.800,0.400,-0.789,-0.573
33,0.000,0.000,0.000,0.000,0.800,0.600,-0.789,-0.550
33,0.000,0.000,0.000,0.000,0.800,0.800,-0.789,-0.510
33,0.000,0.000,0.000,0.000,0.800,1.000,-0.789,-0.482
33,0.000,0.000,0.000,0.000,1.000,0.000,-0.789,-0.517
33,0.000,0.000,0.000,0.000,1.000,0.200,-0.789,-0.529
33,0.000,0.000,0.000,0.000,1.000,0.400,-0.789,-0.555
33,0.000,0.000,0.000,0.000,1.000,0.600,-0.789,-0.584
33,0.000,0.000,0.000,0.000,1.000,0.800,-0.789,-0.541
33,0.000,0.000,0.000,0.000,1.000,1.000,-0.789,-0.510
33,0.000,0.000,0.000,0.200,0.000,0.000,-0.789,-0.325
33,0.000,0.000,0.000,0.200,0.000,0.200,-0.789,-0.464
33,0.000,0.000,0.000,0.200,0.000,0.400,-0.789,-0.403
33,0.000,0.000,0.000,0.200,0.000,0.600,-0.789,-0.379
33,0.000,0.000,0.000,0.200,0.000,0.800,-0.789,-0.365
33,0.000,0.000,0.000,0.200,0.000,1.000,-0.789,-0.357
33,0.000,0.000,0.000,0.200,0.200,0.000,-0.789,-0.421
33,0.000,0.000,0.000,0.200,0.200,0.200,-0.789,-0.493
33,0.000,0.000,0.000,0.200,0.200,0.400,-0.789,-0.488
33,0.000,0.000,0.000,0.200,0.200,0.600,-0.789,-0.443
33,0.000,0.000,0.000,0.200,0.200,0.800,-0.789,-0.418
33,0.000,0.000,0.000,0.200,0.200,1.000,-0.789,-0.401
33,0.000,0.000,0.000,0.200,0.400,0.000,-0.789,-0.453
33,0.000,0.000,0.000,0.200,0.400,0.200,-0.789,-0.487
33,0.000,0.000,0.000,0.200,0.400,0.400,-0.789,-0.548
33,0.000,0.000,0.000,0.200,0.400,0.600,-0.789,-0.495
33,0.000,0.000,0.000,0.200,0.400,0.800,-0.789,-0.462
33,0.000,0.000,0.000,0.200,0.400,1.000,-0.789,-0.439
33,0.000,0.000,0.000,0.200,0.600,0.000,-0.789,-0.469
33,0.000,0.000,0.000,0.200,0.600,0.200,-0.789,-0.483
33,0.000,0.000,0.000,0.200,0.600,0.400,-0.789,-0.532
33,0.000,0.000,0.000,0.200,0.600,0.600,-0.789,-0.538
33,0.000,0.000,0.000,0.200,0.600,0.800,-0.789,-0.499
33,0.000,0.000,0.000,0.200,0.600,1.000,-0.789,-0.472
33,0.000,0.000,0.000,0.200,0.800,0.000,-0.789,-0.479
33,0.000,0.000,0.000,0.200,0.800,0.200,-0.789,-0.489
33,0.000,0.000,0.000,0.200,0.800,0.400,-0.789,-0.521
33,0.000,0.000,0.000,0.200,0.800,0.600,-0.789,-0.557
33,0.000,0.000,0.000,0.200,0.800,0.800,-0.789,-0.531
33,0.000,0.000,0.000,0.200,0.800,1.000,-0.789,-0.501
33,0.000,0.000,0.000,0.200,1.000,0.000,-0.789,-0.485
33,0.000,0.000,0.000,0.200,1.000,0.200,-0.789,-0.494
33,0.000,0.000,0.000,0.200,1.000,0.400,-0.789,-0.514
