claimID,document_citation_count,document_influential_citation_count,author_paper_counts,author_citation_counts,author_h_indices,publish_date,majority,weighted
26,0.000,0.000,0.000,0.000,0.000,0.000,0.444,0.000
26,0.000,0.000,0.000,0.000,0.000,0.200,0.444,0.111
26,0.000,0.000,0.000,0.000,0.000,0.400,0.444,0.111
26,0.000,0.000,0.000,0.000,0.000,0.600,0.444,0.111
26,0.000,0.000,0.000,0.000,0.000,0.800,0.444,0.111
26,0.000,0.000,0.000,0.000,0.000,1.000,0.444,0.111
26,0.000,0.000,0.000,0.000,0.200,0.000,0.444,0.196
26,0.000,0.000,0.000,0.000,0.200,0.200,0.444,0.156
26,0.000,0.000,0.000,0.000,0.200,0.400,0.444,0.137
26,0.000,0.000,0.000,0.000,0.200,0.600,0.444,0.129
26,0.000,0.000,0.000,0.000,0.200,0.800,0.444,0.125
26,0.000,0.000,0.000,0.000,0.200,1.000,0.444,0.122
26,0.000,0.000,0.000,0.000,0.400,0.000,0.444,0.196
26,0.000,0.000,0.000,0.000,0.400,0.200,0.444,0.175
26,0.000,0.000,0.000,0.000,0.400,0.400,0.444,0.156
26,0.000,0.000,0.000,0.000,0.400,0.600,0.444,0.144
26,0.000,0.000,0.000,0.000,0.400,0.800,0.444,0.137
26,0.000,0.000,0.000,0.000,0.400,1.000,0.444,0.132
26,0.000,0.000,0.000,0.000,0.600,0.000,0.444,0.196
26,0.000,0.000,0.000,0.000,0.600,0.200,0.444,0.160
26,0.000,0.000,0.000,0.000,0.600,0.400,0.444,0.172
26,0.000,0.000,0.000,0.000,0.600,0.600,0.444,0.156
26,0.000,0.000,0.000,0.000,0.600,0.800,0.444,0.147
26,0.000,0.000,0.000,0.000,0.600,1.000,0.444,0.141
26,0.000,0.000,0.000,0.000,0.800,0.000,0.444,0.196
26,0.000,0.000,0.000,0.000,0.800,0.200,0.444,0.165
26,0.000,0.000,0.000,0.000,0.800,0.400,0.444,0.175
26,0.000,0.000,0.000,0.000,0.800,0.600,0.444,0.167
26,0.000,0.000,0.000,0.000,0.800,0.800,0.444,0.156
26,0.000,0.000,0.000,0.000,0.800,1.000,0.444,0.149
26,0.000,0.000,0.000,0.000,1.000,0.000,0.444,0.196
26,0.000,0.000,0.000,0.000,1.000,0.200,0.444,0.172
26,0.000,0.000,0.000,0.000,1.000,0.400,0.444,0.166
26,0.000,0.000,0.000,0.000,1.000,0.600,0.444,0.176
26,0.000,0.000,0.000,0.000,1.000,0.800,0.444,0.164
26,0.000,0.000,0.000,0.000,1.000,1.000,0.444,0.156
26,0.000,0.000,0.000,0.200,0.000,0.000,0.444,0.181
26,0.000,0.000,0.000,0.200,0.000,0.200,0.444,0.191
26,0.000,0.000,0.000,0.200,0.000,0.400,0.444,0.161
26,0.000,0.000,0.000,0.200,0.000,0.600,0.444,0.146
26,0.000,0.000,0.000,0.200,0.000,0.800,0.444,0.137
26,0.000,0.000,0.000,0.200,0.000,1.000,0.444,0.132
26,0.000,0.000,0.000,0.200,0.200,0.000,0.444,0.215
26,0.000,0.000,0.000,0.200,0.200,0.200,0.444,0.178
26,0.000,0.000,0.000,0.200,0.200,0.400,0.444,0.179
26,0.000,0.000,0.000,0.200,0.200,0.600,0.444,0.160
26,0.000,0.000,0.000,0.200,0.200,0.800,0.444,0.149
26,0.000,0.000,0.000,0.200,0.200,1.000,0.444,0.142
26,0.000,0.000,0.000,0.200,0.400,0.000,0.444,0.208
26,0.000,0.000,0.000,0.200,0.400,0.200,0.444,0.172
26,0.000,0.000,0.000,0.200,0.400,0.400,0.444,0.182
26,0.000,0.000,0.000,0.200,0.400,0.600,0.444,0.171
26,0.000,0.000,0.000,0.200,0.400,0.800,0.444,0.159
26,0.000,0.000,0.000,0.200,0.400,1.000,0.444,0.151
26,0.000,0.000,0.000,0.200,0.600,0.000,0.444,0.205
26,0.000,0.000,0.000,0.200,0.600,0.200,0.444,0.173
26,0.000,0.000,0.000,0.200,0.600,0.400,0.444,0.177
26,0.000,0.000,0.000,0.200,0.600,0.600,0.444,0.181
26,0.000,0.000,0.000,0.200,0.600,0.800,0.444,0.167
26,0.000,0.000,0.000,0.200,0.600,1.000,0.444,0.158
26,0.000,0.000,0.000,0.200,0.800,0.000,0.444,0.203
26,0.000,0.000,0.000,0.200,0.800,0.200,0.444,0.179
26,0.000,0.000,0.000,0.200,0.800,0.400,0.444,0.173
26,0.000,0.000,0.000,0.200,0.800,0.600,0.444,0.179
26,0.000,0.000,0.000,0.200,0.800,0.800,0.444,0.175
26,0.000,0.000,0.000,0.200,0.800,1.000,0.444,0.165
26,0.000,0.000,0.000,0.200,1.000,0.000,0.444,0.202
26,0.000,0.000,0.000,0.200,1.000,0.200,0.444,0.182
26,0.000,0.000,0.000,0.200,1.000,0.400,0.444,0.170
26,0.000,0.000,0.000,0.200,1.000,0.600,0.444,0.176
26,0.000,0.000,0.000,0.200,1.000,0.800,0.444,0.181
26,0.000,0.000,0.000,0.200,1.000,1.000,0.444,0.171
26,0.000,0.000,0.000,0.400,0.000,0.000,0.444,0.181
26,0.000,0.000,0.000,0.400,0.000,0.200,0.444,0.181
26,0.000,0.000,0.000,0.400,0.000,0.400,0.444,0.191
26,0.000,0.000,0.000,0.400,0.000,0.600,0.444,0.176
26,0.000,0.000,0.000,0.400,0.000,0.800,0.444,0.161
26,0.000,0.000,0.000,0.400,0.000,1.000,0.444,0.152
26,0.000,0.000,0.000,0.400,0.200,0.000,0.444,0.207
26,0.000,0.000,0.000,0.400,0.200,0.200,0.444,0.175
26,0.000,0.000,0.000,0.400,0.200,0.400,0.444,0.183
26,0.000,0.000,0.000,0.400,0.200,0.600,0.444,0.187
26,0.000,0.000,0.000,0.400,0.200,0.800,0.444,0.171
26,0.000,0.000,0.000,0.400,0.200,1.000,0.444,0.160
26,0.000,0.000,0.000,0.400,0.400,0.000,0.444,0.215
26,0.000,0.000,0.000,0.400,0.400,0.200,0.444,0.170
26,0.000,0.000,0.000,0.400,0.400,0.400,0.444,0.178
26,0.000,0.000,0.000,0.400,0.400,0.600,0.444,0.184
26,0.000,0.000,0.000,0.400,0.400,0.800,0.444,0.179
26,0.000,0.000,0.000,0.400,0.400,1.000,0.444,0.168
26,0.000,0.000,0.000,0.400,0.600,0.000,0.444,0.211
26,0.000,0.000,0.000,0.400,0.600,0.200,0.444,0.179
26,0.000,0.000,0.000,0.400,0.600,0.400,0.444,0.175
26,0.000,0.000,0.000,0.400,0.600,0.600,0.444,0.180
26,0.000,0.000,0.000,0.400,0.600,0.800,0.444,0.185
26,0.000,0.000,0.000,0.400,0.600,1.000,0.444,0.174
26,0.000,0.000,0.000,0.400,0.800,0.000,0.444,0.208
26,0.000,0.000,0.000,0.400,0.800,0.200,0.444,0.188
26,0.000,0.000,0.000,0.400,0.800,0.400,0.444,0.172
26,0.000,0.000,0.000,0.400,0.800,0.600,0.444,0.177
26,0.000,0.000,0.000,0.400,0.800,0.800,0.444,0.182
26,0.000,0.000,0.000,0.400,0.800,1.000,0.444,0.180
26,0.000,0.000,0.000,0.400,1.000,0.000,0.444,0.206
26,0.000,0.000,0.000,0.400,1.000,0.200,0.444,0.190
26,0.000,0.000,0.000,0.400,1.000,0.400,0.444,0.170
26,0.000,0.000,0.000,0.400,1.000,0.600,0.444,0.175
26,0.000,0.000,0.000,0.400,1.000,0.800,0.444,0.179
26,0.000,0.000,0.000,0.400,1.000,1.000,0.444,0.183
26,0.000,0.000,0.000,0.600,0.000,0.000,0.444,0.181
26,0.000,0.000,0.000,0.600,0.000,0.200,0.444,0.177
26,0.000,0.000,0.000,0.600,0.000,0.400,0.444,0.185
26,0.000,0.000,0.000,0.600,0.000,0.600,0.444,0.191
26,0.000,0.000,0.000,0.600,0.000,0.800,0.444,0.184
26,0.000,0.000,0.000,0.600,0.000,1.000,0.444,0.170
26,0.000,0.000,0.000,0.600,0.200,0.000,0.444,0.200
26,0.000,0.000,0.000,0.600,0.200,0.200,0.444,0.173
26,0.000,0.000,0.000,0.600,0.200,0.400,0.444,0.180
26,0.000,0.000,0.000,0.600,0.200,0.600,0.444,0.186
26,0.000,0.000,0.000,0.600,0.200,0.800,0.444,0.190
26,0.000,0.000,0.000,0.600,0.200,1.000,0.444,0.177
26,0.000,0.000,0.000,0.600,0.400,0.000,0.444,0.212
26,0.000,0.000,0.000,0.600,0.400,0.200,0.444,0.173
26,0.000,0.000,0.000,0.600,0.400,0.400,0.444,0.176
26,0.000,0.000,0.000,0.600,0.400,0.600,0.444,0.182
26,0.000,0.000,0.000,0.600,0.400,0.800,0.444,0.186
26,0.000,0.000,0.000,0.600,0.400,1.000,0.444,0.184
26,0.000,0.000,0.000,0.600,0.600,0.000,0.444,0.215
26,0.000,0.000,0.000,0.600,0.600,0.200,0.444,0.183
26,0.000,0.000,0.000,0.600,0.600,0.400,0.444,0.173
26,0.000,0.000,0.000,0.600,0.600,0.600,0.444,0.178
26,0.000,0.000,0.000,0.600,0.600,0.800,0.444,0.183
26,0.000,0.000,0.000,0.600,0.600,1.000,0.444,0.186
26,0.000,0.000,0.000,0.600,0.800,0.000,0.444,0.212
26,0.000,0.000,0.000,0.600,0.800,0.200,0.444,0.190
26,0.000,0.000,0.000,0.600,0.800,0.400,0.444,0.171
26,0.000,0.000,0.000,0.600,0.800,0.600,0.444,0.176
26,0.000,0.000,0.000,0.600,0.800,0.800,0.444,0.180
26,0.000,0.000,0.000,0.600,0.800,1.000,0.444,0.183
26,0.000,0.000,0.000,0.600,1.000,0.000,0.444,0.210
